v1,ticker,quarter,logret_q,logret_q_lag,yearmonth,inception,lend_byaum_bps,index_id,mer_bps,spread_bps_crsp,log_volume,tr_error_bps,perf_drag_bps,turnover_frac,d_uit,mkt_share,marketing_fee_bps,aum,cum_mktg_expense,d_sameind,log_profit,d_ownindex,marketing_expense,inception_q,quarter_decimal,inc_quarter_decimal,time_existence,quarters_in_sample,etf_per_index,uniquevals,rank_fee,highfee,rank_spread,highspread,rank_inception,firstmover,us_index,issuer,description,primary_benchmark,tax_classification,is_etn,asset_class,category,is_levered,is_active,creation_fee,other_expenses,total_expenses,fee_waivers,net_expenses,lead_market_maker,mgr_duration,mgr_duration_tii,mgr_duration_tsi,time_since_first,ratio_tii,ratio_tra,mgr_duration_index,ratio_tra_ix,aum_index,log_aum_index,log_aum,stock_tweets,sum_of_replies,sum_of_likes,stock_tweets_raw,qduration,same_benchmark,same_lead_mm,qs_dollar_tw,qs_percent_tw,es_dollar_ave,es_percent_ave,rs_dollar_ave,rs_percent_ave,pi_dollar_ave,pi_percent_ave,es_dollar_dw,es_dollar_sw,es_percent_dw,es_percent_sw,rs_dollar_sw,rs_dollar_dw,rs_percent_sw,rs_percent_dw,pi_dollar_sw,pi_dollar_dw,pi_percent_sw,pi_percent_dw
553,IVOV,20164,.093410589,.043711159,201612,2010-09-07,.77392,S&P Midcap 400 Value Index,20,6.3391471,15.176157,25.733824,-5.9078002,1.783771,0,.086278401,.60000002,546931303.6,11.475069,1,13.905225666508729,0,32815.879,20103,2016.75,2010.5,6.25,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard S&P Mid-Cap 400 Value ETF,S&P MidCap 400 Value TR USD,Regulated Investment Company,0,Equity,Size and Style,0,0,500,.029999999,.2,0,.2,Virtu Financial,4.5704474,8.8798227,,.46661758,100,,4.3412948,.073867492,5994814708.6,22.51416,20.11983376493092,-.078505062,0,0,1.1,5,1,0,.10857574,.0010314132,.068228312,.0006528073,.058079928,.00055699213,.010147482,.0000958171,.083080739,.083054081,.00079193816,.00079169968,.069823273,.069838263,.00067349896,.00067361176,.013225741,.013237437,.0001181546,.00011828046
554,IVOV,20171,.024959289,.093410589,20173,2010-09-07,.77392,S&P Midcap 400 Value Index,20,5.7096319,14.710178,4.6481013,.36915845,.91490424,0,.092925355,.60000002,675125234.3,11.826221,1,14.11580066550192,0,40507.516,20103,2017,2010.5,6.5,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard S&P Mid-Cap 400 Value ETF,S&P MidCap 400 Value TR USD,Regulated Investment Company,0,Equity,Size and Style,0,0,500,.029999999,.2,0,.2,Virtu Financial,3.4252157,3.2080057,,.28738365,100,.41362604,4.386014,.25337061,6883046529.3,22.652327,20.330408763924112,-.078754745,.5,0,1,3,1,0,.10443235,.00092807913,.052227471,.0004642563,.041001949,.00036508436,.011230922,.000099218967,.06856434,.068534017,.00060928077,.00060901453,.050587628,.050693251,.00045204995,.00045298864,.01794639,.017871091,.00015696455,.00015629207
555,IVOV,20172,.0085858013,.024959289,20176,2010-09-07,.77392,S&P Midcap 400 Value Index,20,6.8577385,14.388572,12.470549,2.6627269,.69217712,0,.09792269,.60000002,646623227.3,12.075907,1,14.072666246396704,0,38797.395,20103,2017.25,2010.5,6.75,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard S&P Mid-Cap 400 Value ETF,S&P Midcap 400 Pure Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,500,.02,.2,0,.2,Virtu Financial,3.5524461,3.047847,,.50021523,100,.55961901,5.3447905,.11984629,6256887798.3,22.55695,20.287274344818893,0,,,0,3,1,0,.096481182,.00085664087,.058564965,.00052000408,.048207257,.00042804918,.010357708,.000091954906,.080351233,.080332965,.00071345927,.00071330246,.038082149,.038079143,.00033944263,.00033941201,.042250812,.042272087,.0003738598,.00037404726
556,IVOV,20173,.027999936,.0085858013,20179,2010-09-07,.77392,S&P Midcap 400 Value Index,20,5.3413143,14.076768,4.4943652,.42568928,.51322848,0,.092250697,.60000002,639386650,12.273513,1,14.06141181700084,0,38363.199,20103,2017.5,2010.5,7,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard S&P Mid-Cap 400 Value ETF,S&P Midcap 400 Pure Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,500,.02,.2,0,.2,Virtu Financial,2.2917075,1.9425313,,.37972438,100,.56984138,3.800894,.070143133,6194014425,22.546848,20.27601991542303,0,,,0,2,1,0,.11251779,.00099127914,.063664436,.00056098506,.045360416,.00039889841,.01821555,.0001613207,.073468022,.073471546,.00064821908,.00064825523,.05094754,.050910596,.00044813188,.00044780137,.022555728,.022589121,.00020040519,.00020069939
557,IVOV,20174,.053636003,.027999936,201712,2010-09-07,.77392,S&P Midcap 400 Value Index,20,6.5886087,14.289808,35.273396,-7.0095534,.57615042,0,.094227947,.60000002,715774737.5,12.456441,1,14.174267964571687,0,42946.484,20103,2017.75,2010.5,7.25,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard S&P Mid-Cap 400 Value ETF,S&P Midcap 400 Pure Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,500,.02,.2,0,.2,Virtu Financial,1.0440724,.86881745,6.2024465,.04694932,97.375801,.058207065,2.0154519,.0062203268,6720172937.5,22.62838,20.38887606299388,-.078754745,0,0,1,1,1,0,.16052304,.0013373061,.069841295,.00058250176,.062623076,.00052203046,.0072182193,.00006047124,.079256363,.07925602,.00066088478,.00066088542,.060095906,.060098283,.00050128478,.00050130062,.019160112,.019158078,.00015960069,.00015958422
558,IVV,20161,.014109469,-.03103924,20163,2000-05-15,.48731124,S&P 500 Index,7,.9381808,20.489925,12.348175,-1.4966887,2.8850322,0,.23754407,0,69137277273,0,1,17.694929667833286,0,0,20002,2016,2000.25,15.75,20,2,2,1,0,2,1,1,0,1,Blackrock,iShares S&P 500,S&P 500 TR USD,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.07,0,.07,Goldman Sachs,4.7099843,4.4102068,6.1203804,.14368427,76.377335,.079699159,4.2224011,.25829232,249137277273,26.24127,24.959359890754154,-.075181603,.56896549,.74137932,2.4310346,5,1,1,.028019471,.00014387778,.019015152,.000097616859,.0050917189,.000026137372,.01392356,.000071480303,.035893966,.035879195,.0001845364,.00018446287,.023135563,.023137433,.00011852182,.00011852965,.012747468,.012760373,.000065961169,.000066026936
559,IVV,20162,.023208074,.014109469,20166,2000-05-15,.48731124,S&P 500 Index,7,.84750336,20.654669,11.27956,-1.4216826,3.0627825,0,.24112257,0,72546153227,0,1,17.743058569579226,0,0,20002,2016.25,2000.25,16,20,2,2,1,0,2,1,1,0,1,Blackrock,iShares Core S&P 500 ETF,S&P 500 TR USD,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.07,0,.07,Goldman Sachs,4.7881188,4.5440469,6.2637806,.31511644,68.082695,.07572978,4.4511509,.22572975,255546153227,26.266668,25.007488792500094,-.072916426,1.2941177,2.1176472,3.3382354,5,1,1,.019888146,.000095471303,.014473815,.000069461836,.0046353345,.000022227987,.0098403189,.000047242716,.040557276,.040736519,.00019567313,.00019654501,.03264261,.032474548,.00015753442,.00015671681,.008115449,.0081041623,.00003911493,.000039060124
560,IVV,20163,.038095903,.023208074,20169,2000-05-15,.48731124,S&P 500 Index,7,.70260197,20.51552,10.822706,-1.7808453,2.6294317,0,.23856969,0,77933547929,0,1,17.814692127971593,0,0,20002,2016.5,2000.25,16.25,20,2,2,1,0,2,1,1,0,1,Blackrock,iShares Core S&P 500 ETF,S&P 500 TR USD,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.07,0,.07,Goldman Sachs,4.4435205,3.992449,6.2298217,.51463675,70.19574,.082986817,4.0586648,.29743788,275933547929,26.343426,25.07912235089246,-.07672897,.056603774,.13207547,1.8113208,4,1,1,.018471811,.000085012936,.013133309,.000060473871,.0024526555,.000011228405,.010681683,.0000492502,.022920894,.022922186,.00010574225,.00010574887,.011125504,.011130361,.000051526098,.000051548504,.011804094,.011797941,.000054256932,.000054227847
561,IVV,20164,.039305206,.038095903,201612,2000-05-15,.48731124,S&P 500 Index,4,.61089927,20.655632,13.43055,-1.1998918,2.6755893,0,.2478299,0,87791068905,0,1,17.374179600657495,0,0,20002,2016.75,2000.25,16.5,20,2,2,1,0,2,1,1,0,1,Blackrock,iShares Core S&P 500 ETF,S&P 500 TR USD,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.039999999,0,.039999999,Goldman Sachs,4.5040441,3.9375496,6.3179402,.77586353,73.96154,.05984287,4.6483316,.18853775,298791068905,26.42301,25.198225611513788,-.072436847,.10606061,.27272728,3.530303,4,1,1,.021133156,.000096272219,.012715698,.000058052869,.002234689,.000010209419,.010480875,.000047842968,.032948274,.032946568,.00014987493,.00014986814,.021228628,.021241261,.000096226984,.000096284261,.011730627,.011719708,.000053698488,.000053648073
562,IVV,20171,.057518154,.039305206,20173,2000-05-15,.48731124,S&P 500 Index,4,.62092221,20.616846,8.8954372,-1.2179435,2.3174405,0,.24679281,0,97798191783,0,1,17.48212591403359,0,0,20002,2017,2000.25,16.75,20,2,2,1,0,2,1,1,0,1,Blackrock,iShares Core S&P 500 ETF,S&P 500 TR USD,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.039999999,0,.039999999,Goldman Sachs,4.5427566,4.0921016,6.2374759,.85007226,69.298187,.074429877,4.4852567,.25630206,332798191783,26.530802,25.30617192488988,-.074646957,.19354838,.24193548,2.6451614,5,1,1,.016763534,.000071751005,.011247594,.000048107213,.0031039035,.000013344393,.0081464099,.000034774741,.024046026,.024041425,.00010271213,.00010269362,.014608613,.014622051,.000062616826,.000062673644,.0094527043,.0094438875,.000040163584,.000040125389
563,IVV,20172,.030133868,.057518154,20176,2000-05-15,.48731124,S&P 500 Index,4,.55593425,20.619747,9.7954254,-1.2094291,1.9492208,0,.27374142,0,116000000000,0,1,17.652810017196483,0,0,20002,2017.25,2000.25,17,20,2,2,1,0,2,1,1,0,1,iShares,iShares Core S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.039999999,0,.039999999,IMC Chicago,5.3927145,5.4528327,6.2846727,.90507621,68.806793,.099973612,4.8945704,.24797042,354000000000,26.592564,25.476856028052776,-.073438779,.48387095,.48387095,3.1290324,5,1,0,.018917466,.000078499324,.012657043,.000052534269,.0034462607,.000014219131,.0092107682,.000038315025,.01842696,.018428836,.000076429002,.000076437231,.0077120592,.0077049336,.000032001321,.000031971664,.010720433,.010725684,.000044450891,.000044472301
564,IVV,20173,.043472771,.030133868,20179,2000-05-15,.48731124,S&P 500 Index,4,.48160791,20.625828,11.246902,-2.2065632,1.8163525,0,.28491843,0,126000000000,0,1,17.7355017330416,0,0,20002,2017.5,2000.25,17.25,20,2,2,1,0,2,1,1,0,1,iShares,iShares Core S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.039999999,0,.039999999,IMC Chicago,3.6287503,3.2686942,6.6157885,.95449895,81.287376,.11107456,3.9050119,.21300329,369000000000,26.634062,25.559547743897888,-.075814858,.25806451,.64516127,2.1774194,3,1,0,.021046828,.000085212654,.010911118,.000043976273,.0029228982,.000011714088,.007988818,.000032264521,.029003562,.02902508,.00011665861,.00011674486,.018779948,.018759975,.000075434255,.000075354132,.010128722,.010127247,.000040838284,.00004083239
565,IVV,20174,.065758541,.043472771,201712,2000-05-15,.48731124,S&P 500 Index,4,.40981424,20.82571,13.073579,-1.3351215,1.9670534,0,.2865696,0,142000000000,0,1,17.85504688369138,0,0,20002,2017.75,2000.25,17.5,20,2,2,1,0,2,1,1,0,1,iShares,iShares Core S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.039999999,0,.039999999,IMC Chicago,4.1121516,3.942795,6.3190255,.40311253,87.473633,.20157966,3.6311951,.18358268,412000000000,26.744289,25.679092894547672,-.07522466,.44827586,.3275862,2.4137931,4,1,0,.016257567,.000062116698,.010611727,.000040555315,.0059948019,.000022796719,.0046176324,.000017761251,.027553661,.027555654,.00010469813,.00010470679,.022564288,.022569843,.000085636893,.000085656568,.0050003333,.0049927835,.000019104284,.000019075933
566,IVV,20181,-.008411509,.065758541,20183,2000-05-15,.48731124,S&P 500 Index,4,.40226236,21.06049,10.576632,-1.0488706,2.3475718,0,.29841089,0,151000000000,0,1,17.916499662905043,0,0,20002,2018,2000.25,17.75,20,2,2,1,0,2,1,1,0,1,iShares,iShares Core S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.039999999,0,.039999999,IMC Chicago,3.2292032,2.532078,6.3833065,.70866328,84.124199,.087622486,3.2760408,.20980449,417000000000,26.756351,25.740545673761336,-.074464314,.67605633,1.0140845,2.7183099,3,1,0,.026555758,.000097215379,.017807346,.000065210115,.0039658523,.000014712235,.013843023,.000050503382,.044730935,.044803448,.00016186517,.00016212398,.027111616,.027015887,.00009707352,.000096728974,.017700633,.017723834,.00006508184,.000065167522
567,IVV,20182,.03320393,-.008411509,20186,2000-05-15,.48731124,S&P 500 Index,4,.70260477,20.778603,10.47331,-1.7435116,1.7597439,0,.29800937,0,152000000000,0,1,17.923100346936394,0,0,20002,2018.25,2000.25,18,20,2,2,1,0,2,1,1,0,1,iShares,iShares Core S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.039999999,0,.039999999,IMC Chicago,3.300106,2.6469066,6.2955446,.85158843,84.357002,.099560976,3.2018704,.15996429,417000000000,26.756351,25.747146357792687,-.076071516,.31343284,.46268657,2.0746269,3,1,0,.031035837,.00011442781,.019679202,.000072597999,.0062439251,.000022911592,.013434172,.000049682378,.070155203,.070440337,.00026234679,.00026343024,.047774505,.047523838,.00017960811,.00017865736,.022674521,.022640066,.000083855295,.000083722596
568,IVV,20183,.073960468,.03320393,20189,2000-05-15,.48731124,S&P 500 Index,4,.53997988,20.754271,10.277622,-1.7217753,1.5802723,0,.30249065,0,165000000000,0,1,18.0051652999907,0,0,20002,2018.5,2000.25,18.25,20,2,2,1,0,2,1,1,0,1,iShares,iShares Core S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.039999999,0,.039999999,IMC Chicago,3.3090904,2.6256692,6.2689209,1.0909303,84.178596,.091089137,3.2583568,.15949953,440000000000,26.810041,25.829211310846993,-.075847916,.3283582,.19402985,2.1641791,3,1,0,.023695039,.000083388004,.013621129,.000047558438,.0047811805,.00001658634,.0088371132,.000030962063,.028219746,.028255377,.000098768309,.000098895631,.023674315,.02364408,.000082739272,.000082630577,.004518426,.0045129061,.000015936184,.000015917047
569,IVV,20184,-.16661885,-.033478808,201812,2000-05-15,.48731124,S&P 500 Index,4,1.2759166,21.546751,14.467131,-1.8029411,3.8287005,0,.30668572,0,151000000000,0,1,17.916499662905043,0,0,20002,2018.75,2000.25,18.5,20,2,2,1,0,2,1,1,0,1,iShares,iShares Core S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.039999999,0,.039999999,IMC Chicago,3.1484416,2.4708219,6.1149292,1.2824502,84.324677,.10735062,3.1114111,.17617708,398000000000,26.709719,25.740545673761336,-.074921489,.52112675,.63380283,2.5352113,3,1,0,.053125504,.00020087473,.025381841,.000094356459,.011595618,.000042591601,.013785898,.000051763738,.059867036,.059775352,.00022177886,.00022143952,.052503314,.052569892,.00019348355,.00019373368,.0072794259,.0073045203,.000027984222,.000028073408
570,IVV,20191,.12704197,-.16661885,20193,2000-05-15,.48731124,S&P 500 Index,4,.69234538,20.82699,10.565091,-1.2978799,1.6914536,0,.31087181,0,165000000000,0,1,18.0051652999907,0,0,20002,2019,2000.25,18.75,20,2,2,1,0,2,1,1,0,1,iShares,iShares Core S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.039999999,0,.039999999,IMC Chicago,4.0761561,3.785162,6.0828934,1.417545,87.216148,.26894054,3.614336,.2256349,426000000000,26.777704,25.829211310846993,-.076027371,1.0923077,2,2.0923078,4,1,0,.023675326,.00008740653,.015954563,.000058865666,.0054025589,.000019627763,.010552421,.000039239396,.027376086,.027390055,.00010072678,.00010077976,.016401598,.016390538,.000060785838,.000060744827,.010992649,.010989731,.000040008963,.000039996961
571,IVV,20192,.041300323,.12704197,20196,2000-05-15,.48731124,S&P 500 Index,4,.80873674,20.830976,14.305074,-2.8032629,1.5761709,0,.32087538,0,178000000000,0,1,18.081003376382203,0,0,20002,2019.25,2000.25,19,20,2,2,1,0,2,1,1,0,1,iShares,iShares Core S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.039999999,0,.039999999,IMC Chicago,4.4655528,4.2212825,6.1152515,1.727429,87.264854,.29305759,3.7264671,.26818511,442000000000,26.814575,25.905049387238495,-.076446302,.73584908,.7735849,1.9245284,4,1,0,.02234653,.000077240322,.01488455,.000051463645,.0081367036,.000028245022,.0067514731,.000023231052,.024814002,.024814986,.00008555493,.000085558953,.026410107,.026403734,.000091307411,.000091284506,-.0015871052,-.0015817296,-5.7208854e-06,-5.7020588e-06
572,IVV,20193,.017680718,.041300323,20199,2000-05-15,.48731124,S&P 500 Index,4,.69999629,20.8696,10.765127,-1.3223902,1.5617121,0,.3214176,0,187000000000,0,1,18.130328442944705,0,0,20002,2019.5,2000.25,19.25,20,2,2,1,0,2,1,1,0,1,iShares,iShares Core S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.039999999,0,.039999999,IMC Chicago,4.2366743,4.0062513,6.1460643,1.9850272,89.049141,.2932511,3.565887,.27012822,459000000000,26.852316,25.954374453800998,-.076789983,.47540984,.98360658,1.7868853,4,1,0,.02647494,.000089241468,.016623184,.000056151195,.005531745,.000018705672,.011094762,.000037456855,.040040009,.04004674,.00013485549,.00013487799,.025793171,.02582798,.000087045555,.000087164692,.014265887,.014224283,.00004787424,.000047732407
573,IVV,20194,.093375526,.023972226,201912,2000-05-15,.48731124,S&P 500 Index,4,.61313319,20.946373,14.380874,-2.7408862,1.5779639,0,.31823474,0,199000000000,0,1,18.19252465081461,0,0,20002,2019.75,2000.25,19.5,20,2,2,1,0,2,1,1,0,1,iShares,iShares Core S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.039999999,0,.039999999,IMC Chicago,4.2708278,4.010087,6.2868695,2.3679926,88.352188,.2856068,3.6569684,.2873306,498000000000,26.933867,26.016570661670904,-.068098992,3.4929578,7.830986,5.2676058,4,1,0,.027431291,.000088376975,.016472572,.000053439275,.010282122,.000033086824,.0061907829,.000020353504,.069001079,.069027625,.00022033256,.00022041751,.064309597,.06428434,.00020490109,.00020481971,.0047237948,.004722496,.00001553489,.000015531296
574,IVV,20201,-.21771733,.093375526,20203,2000-05-15,.48731124,S&P 500 Index,4,2.339921,22.019979,20.034382,-5.4848542,5.0881505,0,.32091737,0,171000000000,0,1,18.040883382592778,0,0,20002,2020,2000.25,19.75,20,2,2,1,0,2,1,1,0,1,iShares,iShares Core S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.039999999,0,.039999999,IMC Chicago,4.2305155,3.9145272,6.369276,2.6154742,87.931305,.27255905,3.3654122,.26678658,413000000000,26.746714,25.86492939344907,-.073723696,1.4328358,2.3432837,3.0149255,4,1,0,.057319451,.00020685994,.04017254,.00014475753,.029002743,.00010284393,.011171198,.000041918716,.19206654,.19049273,.00064521958,.0006392388,.17633973,.1781296,.00059000507,.00059677463,.014166366,.013950775,.000049281294,.000048494461
575,IVV,20202,.18516316,-.21771733,20206,2000-05-15,.48731124,S&P 500 Index,3.8636363,.6722092,21.212528,10.045757,-1.6762488,2.1214752,0,.31586981,0,194000000000,0,1,18.132392427259674,0,0,20002,2020.25,2000.25,20,20,2,2,1,0,2,1,1,0,1,iShares,iShares S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.029999999,0,.029999999,,3.9982431,3.6236258,6.351346,2.8156993,87.140945,.24936469,3.5033927,.2324162,470000000000,26.875999,25.99112399600974,-.076124094,.42857143,.91071427,2.0535715,4,1,1,.034164745,.00011793603,.032058336,.00011148231,.018077226,.000064145104,.013978845,.000047329515,.11245195,.11270912,.00038678903,.00038767894,.090268761,.090068847,.00031088328,.00031020987,.02244745,.022390179,.000076819873,.000076603341
576,IVV,20203,.086358264,.18516316,20209,2000-05-15,.48731124,S&P 500 Index,3,.79071009,21.047527,10.41183,-1.4925174,1.6319973,0,.31861395,0,214000000000,0,1,17.977513768660188,0,0,20002,2020.5,2000.25,20.25,20,2,2,1,0,2,1,1,0,1,iShares,iShares S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.029999999,0,.029999999,,3.8641908,3.4886513,6.4146786,3.022577,88.359367,.23635241,3.559015,.22022457,511000000000,26.959635,26.089241851968264,-.076540522,.49056605,.64150941,1.8867924,4,1,1,.031786244,.000095661962,.026378382,.000080310914,.015385568,.000046666075,.0109938,.00003364783,.069270216,.069272794,.00020918179,.00020918985,.063302934,.063254036,.00019099373,.00019084636,.0059746071,.0060209259,.000018210467,.00001834979
577,IVV,20204,.11508547,.086358264,202012,2000-05-15,.48731124,S&P 500 Index,3,.45443705,21.172186,10.607704,-1.6971226,1.6557577,0,.32357985,0,238000000000,0,1,18.083808427309812,0,0,20002,2020.75,2000.25,20.5,20,2,2,1,0,2,1,1,0,1,iShares,iShares S&P 500 ETF,S&P 500 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1250,0,.029999999,0,.029999999,,4.204073,3.9223225,6.4806013,3.3547866,87.288757,.27156284,3.7008102,.25286245,561000000000,27.052986,26.195536510617885,-.076726019,.39583334,.9375,1.8125,4,1,1,.0401478,.00011197851,.01891895,.000053332027,.011266466,.000031591535,.0076529831,.00002174192,.072484493,.07267715,.00020215442,.00020268433,.058562431,.058407422,.00016274788,.00016232509,.014118947,.014081294,.000039948074,.000039840979
578,IVW,20161,.004526041,.075878151,20163,2000-05-22,.25009376,S&P 500 Growth Index,18,1.7650464,18.334759,10.041923,-.87034822,1.724924,0,.90327662,0,13424157143,0,1,17.00035307864609,0,0,20002,2016,2000.25,15.75,20,2,2,2,1,1,0,2,1,1,Blackrock,iShares S&P 500 Growth,S&P 500 Growth TR,Regulated Investment Company,0,Equity,Size and Style,0,0,700,0,.18000001,0,.18000001,Goldman Sachs,5.5523639,5.3504405,6.4827495,.14347535,67.244209,.11999326,5.5506778,.11992919,14209187666.8,23.377155,23.320321692726107,-.07817854,.07692308,.15384616,1.2307693,5,1,0,.027661707,.00025413267,.018332962,.00016807693,.0052206386,.000047219477,.013113565,.00012086879,.022818156,.022820804,.00020925848,.00020928631,.0095629226,.0095616123,.00008755007,.000087536297,.013259977,.013258643,.00012175451,.00012174053
